id,title,budget,revenue,release_date,popularity,original_language,runtime,vote_average,vote_count
19457,The Yards,0,0,2000-04-27,10.150993,en,115.0,6.0,97
112937,The Oogieloves in the Big Balloon Adventure,0,0,2012-08-29,0.28576,en,88.0,2.2,8
314385,By the Sea,10000000,3727746,2015-11-12,11.267676,en,122.0,5.4,156
8953,Steamboy,20000000,0,2004-07-17,9.129808,ja,126.0,6.4,102
29078,The Game of Their Lives,0,0,2005-01-01,2.013405,en,101.0,5.8,14
46503,All Good Things,0,0,2010-12-03,20.086645,en,101.0,5.9,286
10448,Rapa Nui,20000000,305070,1994-09-09,3.581906,en,107.0,6.2,33
13688,CJ7,0,47301471,2008-01-30,12.373248,cn,86.0,6.1,107
10353,The Visitors II: The Corridors of Time,0,0,1998-02-11,12.283025,fr,118.0,5.8,221
43935,Dylan Dog: Dead of Night,20000000,4634062,2011-03-16,10.617236,en,107.0,4.5,139
11458,People I Know,20000000,0,2002-11-21,6.377308,en,100.0,5.5,48
44638,The Tempest,20000000,346594,2010-12-10,3.620537,en,110.0,6.0,31
241257,Regression,0,17671101,2015-10-01,27.215666,en,106.0,5.3,585
14538,Three Kingdoms: Resurrection of the Dragon,0,0,2008-04-03,4.127155,en,102.0,6.6,35
13250,Butterfly on a Wheel,20000000,0,2007-07-27,13.118983,en,95.0,6.3,130
133931,Zambezia,20000000,0,2012-06-05,14.182301,en,83.0,5.3,68
280871,Ramanujan,0,0,2014-07-11,0.416179,ta,170.0,5.0,3
239897,Dwegons,0,0,2014-01-24,0.485405,en,98.0,0.5,1
184341,Hands of Stone,20000000,0,2016-08-26,7.444189,en,105.0,6.1,109
334074,Survivor,20000000,0,2015-05-21,33.625477,en,96.0,5.4,404
199373,The Frozen Ground,27220000,5496951,2013-07-18,28.060472,en,105.0,6.1,465
14202,The Painted Veil,19400000,0,2006-12-09,20.746932,en,125.0,7.1,312
6968,The Baader Meinhof Complex,27000000,0,2008-09-24,7.727035,de,150.0,7.1,157
581,Dances with Wolves,22000000,424208848,1990-11-09,45.707835,en,181.0,7.6,1046
52449,Bad Teacher,20000000,216197492,2011-05-16,28.497242,en,92.0,5.4,1584
12150,Sea of Love,19000000,110879513,1989-09-15,11.47316,en,113.0,6.7,141
11247,A Cinderella Story,19000000,70067909,2004-07-10,25.28132,en,95.0,6.1,713
4232,Scream,14000000,173046663,1996-12-20,45.99611,en,111.0,7.0,1476
9378,Thir13en Ghosts,0,0,2001-10-26,20.392858,en,91.0,5.4,440
694,The Shining,19000000,44017374,1980-05-22,78.699993,en,144.0,8.1,3757
105,Back to the Future,19000000,381109762,1985-07-03,76.603233,en,116.0,8.0,6079
11377,House on Haunted Hill,19000000,40846082,1999-10-29,13.664614,en,93.0,5.5,209
26367,I Can Do Bad All By Myself,0,0,2009-09-11,2.242809,en,113.0,6.0,40
385383,Fight Valley,27000000,0,2016-07-22,1.224105,en,90.0,3.9,8
41210,The Switch,19000000,49830607,2010-05-11,27.494037,en,101.0,5.9,583
12090,Just Married,18000000,101564935,2003-01-09,18.47518,en,95.0,5.3,404
62630,The Devil's Double,19100000,5728213,2011-02-11,10.559414,en,109.0,6.5,208
16110,Thomas and the Magic Railroad,0,0,2000-07-26,1.916351,en,85.0,4.6,8
29427,The Crazies,20000000,54956140,2010-02-26,28.867568,en,101.0,6.2,633
129,Spirited Away,15000000,274925095,2001-07-20,118.968562,ja,125.0,8.3,3840
244114,Firestorm,0,0,2013-12-12,3.376967,zh,110.0,5.9,43
2669,The Bounty,25000000,8613462,1984-05-04,7.436491,en,132.0,6.5,108
203833,The Book Thief,0,76586316,2013-11-08,57.84156,en,131.0,7.4,1486
13523,Sex Drive,19000000,18755936,2008-10-16,17.952817,en,109.0,6.0,342
25195,Leap Year,19000000,29922472,2010-01-08,21.959742,en,100.0,6.4,465
17277,The Fall of the Roman Empire,19000000,4750000,1964-03-24,4.229942,en,188.0,6.0,33
50725,Take Me Home Tonight,19000000,6928068,2011-03-04,11.766564,en,97.0,6.2,208
82631,Won't Back Down,0,5310554,2012-09-28,2.366251,en,121.0,5.8,40
73191,The Nutcracker,19000000,2119994,1993-11-24,0.068228,en,93.0,5.6,5
22479,Kansas City,18000000,0,1996-08-16,5.380733,en,116.0,6.1,12
340611,Indignation,0,0,2016-07-29,5.625989,en,110.0,6.8,69
10065,The Amityville Horror,19000000,108047131,2005-04-15,30.205943,en,90.0,6.0,588
2757,Adaptation.,19000000,32801173,2002-12-06,26.441669,en,114.0,7.3,638
11683,Land of the Dead,15000000,46770602,2005-06-24,15.262492,en,93.0,6.0,381
244339,Out of Inferno,0,0,2013-03-10,1.583918,cn,107.0,5.8,11
1878,Fear and Loathing in Las Vegas,18500000,10680275,1998-05-22,44.511363,en,118.0,7.2,1301
23082,The Invention of Lying,18500000,31912793,2009-09-13,16.665841,en,100.0,6.0,518
195589,Neighbors,18000000,268157400,2014-05-08,36.471231,en,96.0,6.2,2713
854,The Mask,23000000,351583407,1994-07-29,85.30318,en,101.0,6.6,2472
2280,Big,18000000,151668774,1988-06-03,20.716023,en,104.0,6.9,993
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,18000000,261572744,2006-11-01,29.487784,en,82.0,6.5,1579
8835,Legally Blonde,18000000,141774679,2001-07-13,25.43954,en,96.0,6.1,882
157,Star Trek III: The Search for Spock,18000000,87000000,1984-05-31,15.314027,en,105.0,6.4,434
8643,The Exorcism of Emily Rose,19000000,144216468,2005-09-09,32.602868,en,122.0,6.3,659
10402,Deuce Bigalow: Male Gigolo,17000000,65535067,1999-12-10,9.832326,en,88.0,5.5,308
218043,Left Behind,16000000,19682924,2014-10-03,33.452469,en,110.0,3.7,392
9043,The Family Stone,0,0,2005-12-14,14.190837,en,103.0,6.2,249
21301,Barbershop 2:  Back in Business,18000000,65070412,2004-01-20,6.501815,en,106.0,5.6,74
10147,Bad Santa,23000000,76488889,2003-11-26,26.58873,en,91.0,6.5,656
816,Austin Powers: International Man of Mystery,16500000,67683989,1997-05-02,36.15716,en,94.0,6.5,1013
302688,My Big Fat Greek Wedding 2,18000000,88923251,2016-03-23,16.027955,en,94.0,5.5,322
60307,Diary of a Wimpy Kid: Rodrick Rules,21000000,72417394,2011-03-25,14.329891,en,99.0,6.3,238
106,Predator,18000000,98235548,1987-06-11,50.009408,en,107.0,7.3,2093
279,Amadeus,18000000,51973029,1984-10-26,31.82675,en,160.0,7.8,1076
8617,Prom Night,0,14796236,2008-04-10,9.642041,en,88.0,4.8,167
10625,Mean Girls,17000000,129042871,2004-04-30,36.423717,en,97.0,6.9,2320
10934,Under the Tuscan Sun,0,0,2003-04-30,12.309718,en,113.0,6.4,172
5279,Gosford Park,19800000,87754044,2001-11-07,11.693272,en,137.0,6.8,246
10013,Peggy Sue Got Married,18000000,41382841,1986-10-05,12.243887,en,103.0,5.9,136
194662,Birdman,18000000,103215094,2014-08-27,89.811154,en,119.0,7.4,4535
160588,Blue Jasmine,18000000,99206215,2013-07-25,34.694216,en,98.0,7.0,1098
9829,United 93,15000000,76286096,2006-04-28,17.50138,en,111.0,6.9,367
10028,Honey,18000000,62646763,2003-11-24,18.492655,en,94.0,6.0,303
10535,Spy Hard,18000000,0,1996-05-24,11.238522,en,81.0,4.9,147
790,The Fog,1000000,21378361,1980-02-08,14.518598,en,89.0,6.4,311
43959,Soul Surfer,18000000,47088990,2011-04-08,19.234672,en,106.0,6.9,342
10364,Catch-22,18000000,24911670,1970-06-24,4.504377,en,121.0,6.7,72
16991,Observe and Report,0,24007324,2009-04-10,10.529143,en,86.0,5.6,225
9610,Conan the Destroyer,18000000,100000000,1984-06-29,18.379124,en,103.0,5.8,383
1578,Raging Bull,18000000,23000000,1980-11-14,35.524457,en,129.0,7.7,938
25643,Love Happens,18000000,36133014,2009-09-18,13.472365,en,109.0,5.6,180
11904,Young Sherlock Holmes,18000000,0,1985-12-04,8.321586,en,109.0,6.7,167
28665,Fame,0,0,2009-01-01,7.668063,en,107.0,5.5,135
44115,127 Hours,18000000,35692920,2010-11-05,52.464877,en,94.0,7.0,2606
10569,Small Time Crooks,0,0,2000-05-19,11.423533,en,94.0,6.4,155
10560,Center Stage,18000000,17200925,2000-05-12,6.961736,en,115.0,6.8,90
333348,Love the Coopers,17000000,24000000,2015-11-12,9.191187,en,107.0,5.4,167
20483,Catch That Kid,18000000,16702864,2004-02-06,4.492859,en,92.0,4.9,76
11457,Life as a House,18000000,0,2001-10-25,5.706767,en,125.0,7.2,120
321697,Steve Jobs,30000000,34441873,2015-10-09,53.670525,en,122.0,6.8,1573
19840,"I Love You, Beth Cooper",18000000,0,2009-07-10,14.15192,en,102.0,5.1,197
22327,Youth in Revolt,18000000,0,2009-09-11,13.462544,en,87.0,5.9,319
38665,The Legend of the Lone Ranger,18000000,2945600,1981-08-20,11.725805,en,98.0,3.7,14
2575,The Tailor of Panama,21000000,28008462,2001-02-11,7.047975,en,109.0,6.2,92
11644,Blow Out,18000000,12000000,1981-07-24,13.628601,en,108.0,7.3,236
146227,Getaway,18000000,10501938,2013-08-29,16.520516,en,90.0,4.9,246
68924,The Ice Storm,18000000,8038061,1997-09-27,14.916264,en,112.0,6.9,176
253235,And So It Goes,18000000,25312387,2014-07-20,9.633711,en,94.0,5.7,164
22102,Troop Beverly Hills,0,0,1989-03-22,3.455018,en,105.0,5.6,56
18701,Being Julia,0,0,2004-09-03,1.946634,en,104.0,6.4,23
10068,Nine 1/2 Weeks,17000000,6735922,1986-02-14,12.313143,en,117.0,5.8,177
848,Dragonslayer,18000000,14110013,1981-06-26,3.258422,en,108.0,6.5,67
36811,The Last Station,0,0,2009-09-04,3.659292,en,112.0,6.7,55
522,Ed Wood,18000000,5887457,1994-09-27,24.548633,en,127.0,7.3,630
130150,Labor Day,18000000,20275812,2013-12-27,17.683563,en,111.0,6.7,299
12246,Mongol: The Rise of Genghis Khan,18000000,26527510,2007-09-20,10.1449,ru,120.0,6.5,158
13809,RockNRolla,18000000,25739015,2008-09-04,31.887978,en,114.0,6.9,836
27380,Megaforce,0,0,1982-06-25,1.110179,en,99.0,3.5,15
10549,Hamlet,0,0,1996-12-25,9.814785,en,242.0,7.3,117
33870,Mao's Last Dancer,25000000,20719451,2009-10-01,1.876811,en,117.0,6.8,28
245703,Midnight Special,18000000,6212282,2016-02-18,32.717853,en,112.0,6.2,694
10739,Anything Else,0,0,2003-08-27,8.945081,en,108.0,6.2,149
127560,The Railway Man,18000000,22309223,2013-12-26,13.916583,en,116.0,6.7,273
37903,The White Ribbon,15238800,0,2009-05-21,17.94739,de,144.0,7.2,255
396152,Restoration,0,0,2016-05-03,2.525569,en,90.0,5.3,11
10017,The Wraith,2700000,3500000,1986-11-21,10.47644,en,93.0,5.9,108
11468,Salton Sea,18000000,676698,2002-01-01,10.991281,en,103.0,7.0,104
193613,Metallica: Through the Never,18000000,7972967,2013-09-25,7.871686,en,93.0,6.7,83
17436,The Informers,18000000,382174,2008-11-05,6.333869,en,98.0,4.4,60
43434,Carlos,18000000,871279,2010-05-19,1.138383,en,338.0,6.7,50
31166,I Come with the Rain,18000000,0,2009-05-14,8.266124,en,114.0,5.6,20
69848,One Man's Hero,0,0,1999-08-02,0.910529,en,121.0,9.3,2
8408,Day of the Dead,3500000,34000000,1985-07-19,18.025206,en,96.0,6.9,270
332411,I Am Wrath,18000000,0,2016-04-14,10.144222,en,92.0,4.5,179
9389,Renaissance,18000000,1831348,2006-03-16,9.244181,fr,105.0,6.7,77
9626,Red Sonja,17900000,6948633,1985-04-09,12.752463,en,89.0,5.0,206
75638,Red Lights,14000000,13551174,2012-03-02,22.748174,en,119.0,6.0,376
8363,Superbad,20000000,121463226,2007-08-17,33.436092,en,113.0,7.0,2100
15670,Madea Goes to Jail,0,90508336,2009-02-16,3.107371,en,103.0,6.4,52
290555,Wolves,18000000,0,2014-08-28,7.922639,en,90.0,5.7,82
8328,Step Up 2: The Streets,23000000,150816700,2008-02-14,28.973074,en,98.0,6.5,640
10982,Hoodwinked!,15000000,51053787,2005-12-16,23.980329,en,80.0,5.9,479
205,Hotel Rwanda,17500000,38000000,2004-09-11,28.60542,en,121.0,7.5,793
1620,Hitman,24000000,99965753,2007-11-21,42.669304,en,89.0,5.9,966
175541,Black Nativity,17500000,7018189,2013-11-27,7.180403,en,93.0,5.8,16
241254,The Prince,18000000,266586800,2014-08-22,21.638673,en,93.0,4.6,218
31932,City of Ghosts,0,0,2002-01-01,2.64486,en,116.0,5.4,18
1933,The Others,0,0,2001-08-02,25.881355,en,101.0,7.4,1660
679,Aliens,18500000,183316455,1986-07-18,67.66094,en,137.0,7.7,3220
11113,My Fair Lady,17000000,72070731,1964-10-21,20.786616,en,170.0,7.4,352
3597,I Know What You Did Last Summer,17000000,125586134,1997-10-17,27.654472,en,100.0,5.6,687
193893,Let's Be Cops,17000000,136621271,2014-08-13,70.668923,en,104.0,6.4,1219
9675,Sideways,16000000,109502303,2004-10-22,23.425431,en,126.0,6.9,478
9988,Beerfest,17500000,19179969,2006-08-25,14.304444,en,110.0,5.8,172
948,Halloween,300000,70000000,1978-10-25,30.301307,en,91.0,7.4,1035
21765,Good Boy!,17000000,0,2003-10-10,3.56033,en,87.0,4.7,30
146304,The Best Man Holiday,17000000,71625195,2013-11-15,7.210095,en,123.0,6.7,110
7516,Smokin' Aces,17000000,57103895,2006-12-09,23.491962,en,109.0,6.4,534
41439,Saw: The Final Chapter,20000000,136150434,2010-10-21,36.133536,en,90.0,5.8,730
2752,40 Days and 40 Nights,17000000,0,2002-03-01,14.18136,en,94.0,5.2,297
9429,A Night at the Roxbury,17000000,30331165,1998-10-01,12.709227,en,81.0,5.9,198
38117,Beastly,17000000,43165571,2011-01-21,24.054062,en,86.0,6.0,849
9792,The Hills Have Eyes,15000000,69623713,2006-03-10,35.107857,en,107.0,6.1,705
13778,Dickie Roberts: Former Child Star,0,0,2003-09-05,10.149569,en,98.0,5.1,64
228203,"McFarland, USA",0,45710059,2015-02-20,14.023082,en,128.0,7.4,213
41382,Lottery Ticket,0,0,2010-08-20,9.054803,en,99.0,5.6,54
13960,ATL,20000000,21170563,2006-03-31,5.422285,en,105.0,6.0,32
114150,Pitch Perfect,17000000,115350426,2012-09-28,32.746486,en,112.0,7.3,2247
26602,Summer Catch,34000000,19693891,2001-08-22,3.960098,en,108.0,4.8,63
10223,A Simple Plan,0,0,1998-12-11,10.178917,en,121.0,6.9,187
16028,They,17000000,0,2002-11-01,4.544216,en,89.0,4.6,74
15639,Larry the Cable Guy: Health Inspector,0,0,2006-03-24,2.184708,en,89.0,3.3,17
16112,The Adventures of Elmo in Grouchland,0,0,1999-10-01,3.09159,en,73.0,6.3,14
26390,Brooklyn's Finest,17000000,29536299,2009-01-16,18.790102,en,133.0,6.2,293
27759,55 Days at Peking,17000000,10000000,1963-05-06,3.321095,en,154.0,6.3,36
109428,Evil Dead,17000000,97542952,2013-04-05,33.912116,en,91.0,6.4,1723
23049,My Life in Ruins,17000000,20455276,2009-02-06,5.787891,en,95.0,5.6,101
9310,American Dreamz,17000000,7314027,2006-03-04,7.864011,en,107.0,4.9,95
11411,Superman IV: The Quest for Peace,17000000,19300000,1987-07-23,17.062117,en,90.0,4.1,318
16988,How She Move,0,0,2008-01-25,1.782666,en,94.0,3.0,6
7304,Running Scared,17000000,9500000,2006-01-06,19.311572,en,122.0,7.0,331
24747,Bobby Jones: Stroke of Genius,0,0,2004-04-30,2.897449,en,120.0,5.5,19
58048,Shanghai Surprise,17000000,0,1986-08-29,0.138564,en,97.0,2.9,15
1491,The Illusionist,40000000,86915017,2006-08-18,36.960953,en,110.0,7.1,1615
2989,Roar,17000000,2000000,1981-11-12,1.15641,en,102.0,5.6,19
10629,Veronica Guerin,17000000,1569918,2003-07-11,9.583578,en,98.0,6.8,59
255343,Escobar: Paradise Lost,17000000,3758328,2014-10-11,25.112567,en,120.0,6.1,271
4723,Southland Tales,17000000,374743,2006-05-15,9.349386,en,144.0,5.2,153
10800,Dragon Hunters,15000000,0,2008-03-19,8.884405,fr,80.0,6.5,129
25763,Damnation Alley,17000000,8720000,1977-09-10,2.215261,en,91.0,5.0,27
79694,The Apparition,17000000,9627492,2012-08-23,6.385234,en,82.0,4.5,140
4032,My Girl,16500000,0,1991-11-27,20.935169,en,102.0,7.0,428
18615,Fur: An Imaginary Portrait of Diane Arbus,16800000,2281089,2006-08-30,4.358255,en,122.0,5.8,73
10673,Wall Street,15000000,43848069,1987-12-10,24.898687,en,126.0,7.0,546
4584,Sense and Sensibility,16500000,135000000,1995-12-13,20.898711,en,136.0,7.2,352
2977,Becoming Jane,16500000,37311672,2007-03-02,18.236284,en,120.0,6.9,317
10760,Sydney White,16500000,13620075,2007-09-21,10.74648,en,108.0,6.0,236
11093,House of Sand and Fog,16500000,16942795,2003-12-19,12.102725,en,126.0,7.0,199
207,Dead Poets Society,16400000,235860116,1989-06-02,55.458584,en,129.0,8.1,2705
8467,Dumb and Dumber,16000000,247275374,1994-12-16,35.777067,en,107.0,6.5,1859
639,When Harry Met Sally...,16000000,92823546,1989-07-21,18.430419,en,96.0,7.3,950
24226,The Verdict,16000000,53977250,1982-12-08,7.980632,en,129.0,7.4,131
9285,Road Trip,16000000,119754278,2000-05-19,14.759948,en,93.0,5.9,542
14709,Varsity Blues,0,0,1999-01-15,9.229999,en,106.0,6.0,122
74643,The Artist,15000000,133432856,2011-05-15,29.943316,en,100.0,7.3,1049
13788,The Unborn,16000000,76514050,2009-01-09,15.788784,en,87.0,4.8,365
83666,Moonrise Kingdom,16000000,68263166,2012-05-16,41.083914,en,94.0,7.6,1662
10781,The Texas Chainsaw Massacre: The Beginning,16000000,0,2006-10-06,21.380635,en,91.0,5.9,402
318850,The Young Messiah,18500000,6490401,2016-03-10,1.884558,en,120.0,6.4,30
13908,The Master of Disguise,0,0,2002-08-02,4.382761,en,80.0,3.7,78
1417,Pan's Labyrinth,19000000,83258226,2006-05-27,90.809408,es,118.0,7.6,3041
39180,See Spot Run,0,0,2001-03-02,6.579017,en,94.0,4.8,44
16161,Baby Boy,16000000,29381649,2001-06-27,7.854989,en,130.0,7.4,55
49950,The Roommate,16000000,40492759,2011-02-04,11.807269,en,91.0,5.3,224
10956,Joe Dirt,17700000,30987695,2001-04-10,15.976335,en,91.0,5.5,242
9594,Double Impact,15000000,30102717,1991-08-10,10.484642,en,110.0,5.3,215
4638,Hot Fuzz,12000000,80573774,2007-02-14,38.623178,en,121.0,7.4,2199
13972,The Women,16000000,50007546,2008-09-12,8.8321,en,114.0,4.6,96
5038,Vicky Cristina Barcelona,15000000,96408652,2008-08-15,32.758254,en,96.0,6.7,1020
13491,Arn: The Knight Templar,25000000,0,2007-12-17,6.091033,sv,139.0,6.4,76
10571,Boys and Girls,16000000,20627372,2000-06-16,9.119797,en,94.0,5.4,103
10994,White Oleander,0,0,2002-10-11,9.423866,en,109.0,7.2,108
19994,Jennifer's Body,16000000,31556061,2009-09-18,32.257414,en,100.0,5.3,837
25166,Drowning Mona,16000000,15427192,2000-03-03,3.021835,en,96.0,5.4,43
30890,Radio Days,16000000,0,1987-01-30,7.612849,en,90.0,7.0,127
23169,Remember Me,20000000,0,2010-03-12,36.764666,en,113.0,6.9,948
17403,How to Deal,0,0,2003-07-18,3.199784,en,99.0,5.7,42
12120,My Stepmother is an Alien,20000000,13854000,1988-12-09,9.455596,en,108.0,5.3,131
9800,Philadelphia,26000000,206678440,1993-12-22,44.301745,en,125.0,7.6,988
1090,The Thirteenth Floor,16000000,18564088,1999-04-16,19.890428,en,100.0,6.8,378
18475,The Cookout,16000000,12,2004-09-03,0.830596,en,97.0,4.6,10
40160,Meteor,0,0,1979-10-19,2.637355,en,107.0,5.1,36
18074,Duets,0,0,2000-09-09,2.25453,en,112.0,5.5,34
9689,Hollywood Ending,16000000,0,2002-05-03,8.711782,en,112.0,6.4,113
9781,Detroit Rock City,6500000,4217115,1999-08-13,5.700333,en,95.0,6.7,100
8009,Highlander,16000000,5900000,1986-03-07,29.253833,en,116.0,6.8,624
3877,Things We Lost in the Fire,16000000,2849142,2007-09-26,8.842869,en,113.0,6.7,90
8854,Steel,16000000,1686429,1997-08-15,2.848727,en,97.0,4.3,48
152599,The Immigrant,16000000,5867686,2013-07-03,13.832464,en,117.0,6.2,250
18840,The White Countess,0,0,2005-10-30,4.488547,en,135.0,6.9,21
68727,Trance,20000000,24261569,2013-03-27,38.802415,en,101.0,6.5,956
12657,Soul Plane,16000000,14822346,2004-05-28,9.400404,en,86.0,4.7,108
8265,Welcome to the Sticks,11000000,53191886,2008-01-09,18.923181,fr,106.0,6.8,615
12410,Good,0,0,2008-12-11,2.397987,en,96.0,6.3,29
34647,Enter the Void,13000000,754249,2009-05-05,20.39955,en,161.0,7.2,387
73935,Vamps,16000000,0,2012-08-25,7.251897,en,93.0,4.8,91
28178,Hachi: A Dog's Tale,16000000,47801389,2009-06-13,43.217089,en,93.0,7.7,1717
185567,Zulu,16000000,0,2013-12-04,14.529496,en,110.0,6.7,172
264656,The Homesman,16000000,3442853,2014-05-18,20.59148,en,122.0,6.4,258
35696,Juwanna Mann,15600000,0,2002-06-21,2.244947,en,91.0,4.2,20
16351,Ararat,0,0,2002-05-20,1.326264,en,115.0,5.7,16
38717,Madison,0,0,2001-01-23,0.212108,en,99.0,5.3,3
18777,Slow Burn,15500000,1237615,2005-09-12,6.630856,en,93.0,5.5,16
2110,Wasabi,15300000,0,2001-10-31,18.20957,fr,94.0,6.2,283
9035,Slither,15500000,0,2006-03-31,17.327279,en,95.0,6.3,317
90,Beverly Hills Cop,15000000,316360478,1984-11-29,29.843818,en,105.0,6.8,961
771,Home Alone,18000000,476684675,1990-11-09,2.186927,en,103.0,7.1,2414
12154,Three Men and a Baby,0,0,1987-11-27,12.335827,es,102.0,5.8,253
9576,Tootsie,21000000,177200000,1982-12-16,20.818567,en,116.0,6.9,421
744,Top Gun,15000000,356830601,1986-05-16,58.900647,en,110.0,6.7,1698
146,"Crouching Tiger, Hidden Dragon",17000000,213525736,2000-10-01,45.742254,zh,120.0,7.2,927
14,American Beauty,15000000,356296601,1999-09-15,80.878605,en,122.0,7.9,3313
45269,The King's Speech,15000000,414211549,2010-09-06,54.053576,en,118.0,7.6,2752
9493,Twins,15000000,216614388,1988-12-09,17.638286,en,107.0,5.7,559
22556,The Yellow Handkerchief,15000000,317000,2008-12-17,3.803495,en,102.0,6.4,52
873,The Color Purple,15000000,146292009,1985-12-18,17.571533,en,154.0,7.7,338
33196,Tidal Wave,16000000,11301649,2009-06-06,4.628525,ko,120.0,6.5,48
205596,The Imitation Game,14000000,233555708,2014-11-14,145.364591,en,113.0,8.0,5723
10765,Private Benjamin,0,0,1980-10-06,12.18838,en,109.0,6.0,102
16769,Coal Miner's Daughter,15000000,67182787,1980-03-07,3.826685,en,125.0,7.2,67
33217,Diary of a Wimpy Kid,15000000,75700498,2010-03-19,21.095489,en,92.0,5.9,355
132232,Mama,15000000,146497771,2013-01-17,47.455148,en,100.0,6.0,1401
11153,National Lampoon's Vacation,15000000,61399552,1983-07-28,22.838834,en,98.0,7.1,410
208134,Bad Grandpa,15000000,151831537,2013-10-22,27.165222,en,92.0,6.0,680
1165,The Queen,15000000,123384128,2006-09-15,19.113278,en,103.0,6.8,338
4011,Beetlejuice,15000000,73326666,1988-02-29,58.553213,en,92.0,7.1,1444
17202,Why Did I Get Married?,15000000,55184721,2007-10-12,2.005111,en,113.0,6.1,33
9587,Little Women,18000000,0,1994-12-21,16.418639,en,115.0,7.0,215
65086,The Woman in Black,17000000,127730736,2012-02-01,43.675191,en,95.0,6.1,1206
10053,When a Stranger Calls,15000000,66966987,2006-02-03,4.688212,en,87.0,5.4,268
11870,Big Fat Liar,15000000,52970014,2002-02-08,9.125594,en,88.0,5.6,197
11778,The Deer Hunter,15000000,50000000,1978-12-08,19.786392,en,183.0,7.8,921
586,Wag the Dog,15000000,64256513,1997-12-25,13.581966,en,97.0,6.7,270
18736,The Lizzie McGuire Movie,17000000,55534455,2003-04-25,11.927667,en,94.0,5.7,280
134411,Snitch,35000000,42930462,2013-02-21,30.556135,en,112.0,5.8,1138
287903,Krampus,15000000,61548707,2015-11-26,31.565117,en,98.0,5.9,584
9276,The Faculty,15000000,40283321,1998-12-25,21.535126,en,104.0,6.2,492
15765,What's Love Got to Do with It,0,0,1993-06-09,7.921311,en,118.0,6.9,72
2142,Cop Land,15000000,44862187,1997-08-15,19.284129,en,104.0,6.6,382
11397,Not Another Teen Movie,16000000,66468332,2001-12-07,23.423082,en,89.0,5.5,431
77016,End of Watch,7000000,48126384,2012-09-20,49.517264,en,109.0,7.2,1170
11478,The Skulls,15000000,35007180,2000-03-31,11.375032,en,106.0,5.8,156
266856,The Theory of Everything,15000000,123726688,2014-11-26,61.182331,en,123.0,7.8,3311
13411,Malibu's Most Wanted,0,0,2003-04-10,7.314796,en,86.0,4.7,77
10564,Where the Heart Is,15000000,33771174,2000-04-27,6.857923,en,120.0,6.9,155
947,Lawrence of Arabia,15000000,69995385,1962-12-10,41.286336,en,216.0,7.8,851
24150,Halloween II,15000000,39421467,2009-08-28,12.929525,en,105.0,5.1,267
228970,Wild,15000000,52501541,2014-12-05,42.952942,en,115.0,7.0,951
18405,The Last House on the Left,15000000,32721635,2009-03-13,19.760383,en,110.0,6.2,440
6961,The Wedding Date,15000000,47175038,2005-02-04,10.194097,en,88.0,6.2,230
11442,Halloween: Resurrection,13000000,37664855,2002-07-01,11.045593,en,94.0,4.5,228
2493,The Princess Bride,16000000,30857814,1987-09-18,44.533612,en,98.0,7.6,1486
14047,The Great Debaters,15000000,30226144,2007-12-27,10.84158,en,126.0,6.9,151
64690,Drive,15000000,78054825,2011-08-06,49.294864,en,100.0,7.4,3725
11132,Confessions of a Teenage Drama Queen,15000000,29331068,2004-02-17,7.424798,en,89.0,5.1,221
17127,The Object of My Affection,15000000,46905889,1998-04-17,5.164281,en,111.0,5.6,72
1562,28 Weeks Later,15000000,64238440,2007-04-26,34.759855,en,100.0,6.5,1197
232679,When the Game Stands Tall,15000000,30127963,2014-08-22,7.297757,en,115.0,6.3,130
17880,Because of Winn-Dixie,14000000,32645546,2005-02-18,3.334804,en,106.0,6.1,61
14736,Love & Basketball,20000000,27728118,2000-04-21,2.027393,en,124.0,7.4,88
9434,Grosse Pointe Blank,0,28084357,1997-04-11,13.817269,en,107.0,6.9,275
23706,All About Steve,15000000,40105542,2009-09-04,13.237835,en,99.0,4.7,295
11531,Book of Shadows: Blair Witch 2,0,0,2000-10-27,3.890223,en,90.0,4.3,212
9100,The Craft,15000000,24769466,1996-05-03,19.517239,en,101.0,6.3,380
116,Match Point,15000000,85306374,2005-10-26,30.669913,en,124.0,7.3,1105
38843,Ramona and Beezus,0,0,2010-07-23,9.681147,en,103.0,6.1,245
1245,The Remains of the Day,11500000,23237911,1993-11-05,15.355589,en,134.0,7.5,202
4995,Boogie Nights,15000000,43101594,1997-09-11,19.85579,en,155.0,7.5,796
10413,Nowhere to Run,0,0,1993-01-15,11.689337,en,94.0,5.5,119
14012,Flicka,15000000,21000000,2006-10-20,3.043589,en,95.0,6.1,52
9793,The Hills Have Eyes 2,15000000,0,2007-03-22,17.141376,en,89.0,5.2,351
12212,Urban Legends: Final Cut,14000000,38574362,2000-09-19,8.885017,en,97.0,4.4,100
13768,Tuck Everlasting,0,0,2002-10-11,4.115398,en,90.0,6.4,128
8975,The Marine,20000000,22165608,2006-10-13,7.679336,en,92.0,5.0,163
342521,Keanu,15000000,20566327,2016-04-21,18.268009,en,94.0,6.0,421
45272,Country Strong,15000000,20529194,2010-12-22,7.809701,en,117.0,5.9,80
9424,Disturbing Behavior,15000000,17507368,1998-07-24,9.378688,en,84.0,5.5,104
